order,run_id,instance_hash,solver,seed,budget_A,budget_B,evaluation_budget,timeout_global,timeout_per_instance,protocol_hash,normalization_hash,abma_profile_hash,collision_policy,output_directory,resume_key,command_hash,command_template
21,formal__w30__ga_aco__seed_62,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,62,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_62,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:62:d3a9b04d5a62b77a83e472f94f8d3fdb05c395e244db3df5f15203420131f30d,d3a9b04d5a62b77a83e472f94f8d3fdb05c395e244db3df5f15203420131f30d,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""62"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_62""]"
22,formal__w30__ga_aco__seed_63,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,63,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_63,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:63:be9d112a3867c6c78f319c416d3fa4c8529e5e11fac41cb0f55e07631b645563,be9d112a3867c6c78f319c416d3fa4c8529e5e11fac41cb0f55e07631b645563,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""63"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_63""]"
23,formal__w30__ga_aco__seed_64,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,64,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_64,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:64:2f369fe8c2aa7626034c12ba6a322c06834f3b4e4c13ba25989437ae13076da0,2f369fe8c2aa7626034c12ba6a322c06834f3b4e4c13ba25989437ae13076da0,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""64"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_64""]"
24,formal__w30__ga_aco__seed_65,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,65,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_65,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:65:3948d2b93efd7b5dd44ca30ea4e580641827189c3850690a24e8415537911136,3948d2b93efd7b5dd44ca30ea4e580641827189c3850690a24e8415537911136,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""65"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_65""]"
25,formal__w30__ga_aco__seed_66,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,66,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_66,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:66:21f0390b50a816289243003239e4078a62b1ec76cffb963e00ce40cd8d73dee5,21f0390b50a816289243003239e4078a62b1ec76cffb963e00ce40cd8d73dee5,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""66"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_66""]"
26,formal__w30__ga_aco__seed_67,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,67,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_67,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:67:c8e6392152089b7e3cde76c5c2d0ed2f5603f6306f3a398d6a7367a2dd80f7b3,c8e6392152089b7e3cde76c5c2d0ed2f5603f6306f3a398d6a7367a2dd80f7b3,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""67"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_67""]"
27,formal__w30__ga_aco__seed_68,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,68,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_68,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:68:bdc9dc533b94eb70b4181e22071c7171a2e242c7ddc13b62a8aeadb55cf85a0f,bdc9dc533b94eb70b4181e22071c7171a2e242c7ddc13b62a8aeadb55cf85a0f,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""68"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_68""]"
28,formal__w30__ga_aco__seed_69,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,69,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_69,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:69:259513b92df444758ab1ee9cb56263bf01fd02cba79b04c9741f51da1e57042c,259513b92df444758ab1ee9cb56263bf01fd02cba79b04c9741f51da1e57042c,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""69"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_69""]"
29,formal__w30__ga_aco__seed_70,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,70,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_70,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:70:dcb9ce9e575251532241cfaa55446b6785f699ecd36cd846da6741e79a0d39fb,dcb9ce9e575251532241cfaa55446b6785f699ecd36cd846da6741e79a0d39fb,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""70"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_70""]"
30,formal__w30__ga_aco__seed_71,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,ga_aco,71,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_71,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:ga_aco:71:0e096adc32b436cf4044a0d6c46ceeee1b513a837ea6da28b1431432f4dc6fa5,0e096adc32b436cf4044a0d6c46ceeee1b513a837ea6da28b1431432f4dc6fa5,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""ga_aco"", ""--seeds"", ""71"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/ga_aco/seed_71""]"
31,formal__w30__paper_aligned_hga__seed_42,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,42,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_42,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:42:64662643e5b3715f40dd73751311be1d4c5a6d078335311870c9c9c2427cafba,64662643e5b3715f40dd73751311be1d4c5a6d078335311870c9c9c2427cafba,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""42"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_42""]"
32,formal__w30__paper_aligned_hga__seed_43,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,43,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_43,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:43:6e8998f5badc61aa949fc38b62c75fffe866e644ff6bc9d42a1fd5f2a29895b8,6e8998f5badc61aa949fc38b62c75fffe866e644ff6bc9d42a1fd5f2a29895b8,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""43"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_43""]"
33,formal__w30__paper_aligned_hga__seed_44,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,44,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_44,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:44:bce73b896cddb6d1dcbaca96aee741cbfa24e5258884881cc2ee5b14c3bd0c57,bce73b896cddb6d1dcbaca96aee741cbfa24e5258884881cc2ee5b14c3bd0c57,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""44"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_44""]"
34,formal__w30__paper_aligned_hga__seed_45,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,45,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_45,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:45:2ec71c2be4324517cb4962663abf4dc6bb27084611213a26cd04915f66322211,2ec71c2be4324517cb4962663abf4dc6bb27084611213a26cd04915f66322211,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""45"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_45""]"
35,formal__w30__paper_aligned_hga__seed_46,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,46,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_46,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:46:54a2d0a3837abcf2666b1d7734ab800d05b1cf692d9f8005346931d187c4304b,54a2d0a3837abcf2666b1d7734ab800d05b1cf692d9f8005346931d187c4304b,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""46"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_46""]"
36,formal__w30__paper_aligned_hga__seed_47,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,47,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_47,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:47:16cfd7feaaa7003438e382449459898b47b65beabcd47a7b036ea5463375b2f7,16cfd7feaaa7003438e382449459898b47b65beabcd47a7b036ea5463375b2f7,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""47"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_47""]"
37,formal__w30__paper_aligned_hga__seed_48,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,48,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_48,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:48:59f0418a5a7d2c578ce59888d7f68f2bc4a7249d42f891ba94ed3d9dcf4517b1,59f0418a5a7d2c578ce59888d7f68f2bc4a7249d42f891ba94ed3d9dcf4517b1,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""48"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_48""]"
38,formal__w30__paper_aligned_hga__seed_49,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,49,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_49,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:49:765d6709b0c7d42cdb3c0ee22ddf24d8b25f4612e7175f566581dda68d2f1107,765d6709b0c7d42cdb3c0ee22ddf24d8b25f4612e7175f566581dda68d2f1107,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""49"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_49""]"
39,formal__w30__paper_aligned_hga__seed_50,2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62,paper_aligned_hga,50,11000,16000,,21600,21600,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc,e9e221a5db62c86aed76061099db5eaeb9b8c63708fbd05e33328b1811a38df4,,separate_postprocess_after_successful_raw_run,unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_50,5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc:2fab0e3e566477294710c7f5296eae3f19fffdaf771928347daa371758bb2a62:paper_aligned_hga:50:287cfa69d3c8ca24451a3c0010af66bdf7a26d1df2aff4eaa7864aa6d5a3f87a,287cfa69d3c8ca24451a3c0010af66bdf7a26d1df2aff4eaa7864aa6d5a3f87a,"[""D:\\pybullet_test\\.venv\\Scripts\\python.exe"", ""run_unified_experiments.py"", ""--formal"", ""--resume"", ""--instances"", ""w30"", ""--solvers"", ""paper_aligned_hga"", ""--seeds"", ""50"", ""--selected-evaluation-budget"", ""<USER_SELECTED_A_OR_B_BUDGET>"", ""--selected-timeout"", ""21600"", ""--output-root"", ""unified_experiments/formal_protocol_5fb8fec80189731e702186e13567ea8cb1d16c707b06446f9ab1e705c76291dc/formal/w30/paper_aligned_hga/seed_50""]"
